id,branch,message,parent_ids,author,authored_at,committer,committed_at,commit_additions,commit_deletions,changed_files,is_bug_linked,is_fix_related,is_bug_fixing,is_refactoring,file_path,previous_file_path,file_additions,file_deletions,file_id
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/util/lang.js,src/util/lang.js,407,0,34b518ba-9fc5-11ec-95c3-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/util/options.js,src/util/options.js,381,0,34b518bb-9fc5-11ec-9665-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/vdom/dom.js,src/vdom/dom.js,39,0,34b518bc-9fc5-11ec-9e0d-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/vdom/h.js,src/vdom/h.js,33,0,34b518bd-9fc5-11ec-b48d-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/vdom/modules/attrs.js,src/vdom/modules/attrs.js,42,0,34b518bf-9fc5-11ec-8cef-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/vdom/modules/class.js,src/vdom/modules/class.js,12,0,34b518c0-9fc5-11ec-9c95-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/vdom/modules/events.js,src/vdom/modules/events.js,42,0,34b518c1-9fc5-11ec-b08b-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/vdom/modules/props.js,src/vdom/modules/props.js,21,0,34b518c2-9fc5-11ec-94f9-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/vdom/modules/style.js,src/vdom/modules/style.js,73,0,34b518c3-9fc5-11ec-b76c-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/vdom/patch.js,src/vdom/patch.js,258,0,34b518c4-9fc5-11ec-93c3-482ae32cf5b4
a879ec06ef9504db8df2a19aac0d07609fe36131,dev,init,[],yyx990803,2016-04-11 02:47:28+00:00,yyx990803,2016-04-11 02:47:28+00:00,3671,0,35,False,False,False,False,src/vdom/vnode.js,src/vdom/vnode.js,4,0,34b518c5-9fc5-11ec-a23c-482ae32cf5b4
c1a8267c947c28fe5774aa262cc0d5425937526a,dev,bump version,['a879ec06ef9504db8df2a19aac0d07609fe36131'],yyx990803,2016-04-11 02:48:17+00:00,yyx990803,2016-04-11 02:48:17+00:00,1,1,1,False,False,False,False,package.json,package.json,1,1,34b518a7-9fc5-11ec-8932-482ae32cf5b4
69e94eb453ee0da21f9a0506d2f01269865a4776,dev,move flatten into vdom implementation,['c1a8267c947c28fe5774aa262cc0d5425937526a'],yyx990803,2016-04-11 03:54:53+00:00,yyx990803,2016-04-11 03:54:53+00:00,21,34,4,False,False,False,False,src/compiler/codegen.js,src/compiler/codegen.js,1,1,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
69e94eb453ee0da21f9a0506d2f01269865a4776,dev,move flatten into vdom implementation,['c1a8267c947c28fe5774aa262cc0d5425937526a'],yyx990803,2016-04-11 03:54:53+00:00,yyx990803,2016-04-11 03:54:53+00:00,21,34,4,False,False,False,False,src/instance/index.js,src/instance/index.js,0,17,34b518af-9fc5-11ec-8fd5-482ae32cf5b4
69e94eb453ee0da21f9a0506d2f01269865a4776,dev,move flatten into vdom implementation,['c1a8267c947c28fe5774aa262cc0d5425937526a'],yyx990803,2016-04-11 03:54:53+00:00,yyx990803,2016-04-11 03:54:53+00:00,21,34,4,False,False,False,False,src/vdom/h.js,src/vdom/h.js,19,14,34b518bd-9fc5-11ec-b48d-482ae32cf5b4
69e94eb453ee0da21f9a0506d2f01269865a4776,dev,move flatten into vdom implementation,['c1a8267c947c28fe5774aa262cc0d5425937526a'],yyx990803,2016-04-11 03:54:53+00:00,yyx990803,2016-04-11 03:54:53+00:00,21,34,4,False,False,False,False,src/vdom/vnode.js,src/vdom/vnode.js,1,2,34b518c5-9fc5-11ec-a23c-482ae32cf5b4
56607f081a41e4fd3f4732dfadcf242ea2f2a456,dev,move class rendering into vdom,['69e94eb453ee0da21f9a0506d2f01269865a4776'],yyx990803,2016-04-11 04:28:49+00:00,yyx990803,2016-04-11 04:28:49+00:00,41,17,3,False,False,False,False,src/compiler/codegen.js,src/compiler/codegen.js,9,3,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
56607f081a41e4fd3f4732dfadcf242ea2f2a456,dev,move class rendering into vdom,['69e94eb453ee0da21f9a0506d2f01269865a4776'],yyx990803,2016-04-11 04:28:49+00:00,yyx990803,2016-04-11 04:28:49+00:00,41,17,3,False,False,False,False,src/instance/index.js,src/instance/index.js,0,11,34b518af-9fc5-11ec-8fd5-482ae32cf5b4
56607f081a41e4fd3f4732dfadcf242ea2f2a456,dev,move class rendering into vdom,['69e94eb453ee0da21f9a0506d2f01269865a4776'],yyx990803,2016-04-11 04:28:49+00:00,yyx990803,2016-04-11 04:28:49+00:00,41,17,3,False,False,False,False,src/vdom/modules/class.js,src/vdom/modules/class.js,32,3,34b518c0-9fc5-11ec-9c95-482ae32cf5b4
7c24229fd7f42fbfd2cd607711dc14a01c623b84,dev,code cleanup,['56607f081a41e4fd3f4732dfadcf242ea2f2a456'],yyx990803,2016-04-11 04:34:49+00:00,yyx990803,2016-04-11 04:34:49+00:00,34,70,4,False,False,False,False,src/vdom/modules/attrs.js,src/vdom/modules/attrs.js,15,11,34b518bf-9fc5-11ec-8cef-482ae32cf5b4
7c24229fd7f42fbfd2cd607711dc14a01c623b84,dev,code cleanup,['56607f081a41e4fd3f4732dfadcf242ea2f2a456'],yyx990803,2016-04-11 04:34:49+00:00,yyx990803,2016-04-11 04:34:49+00:00,34,70,4,False,False,False,False,src/vdom/modules/events.js,src/vdom/modules/events.js,7,3,34b518c1-9fc5-11ec-b08b-482ae32cf5b4
7c24229fd7f42fbfd2cd607711dc14a01c623b84,dev,code cleanup,['56607f081a41e4fd3f4732dfadcf242ea2f2a456'],yyx990803,2016-04-11 04:34:49+00:00,yyx990803,2016-04-11 04:34:49+00:00,34,70,4,False,False,False,False,src/vdom/modules/props.js,src/vdom/modules/props.js,5,2,34b518c2-9fc5-11ec-94f9-482ae32cf5b4
7c24229fd7f42fbfd2cd607711dc14a01c623b84,dev,code cleanup,['56607f081a41e4fd3f4732dfadcf242ea2f2a456'],yyx990803,2016-04-11 04:34:49+00:00,yyx990803,2016-04-11 04:34:49+00:00,34,70,4,False,False,False,False,src/vdom/modules/style.js,src/vdom/modules/style.js,7,54,34b518c3-9fc5-11ec-b76c-482ae32cf5b4
3d6b5fc935868a11d41faa0f486ff6aa0326732b,dev,fix things,['7c24229fd7f42fbfd2cd607711dc14a01c623b84'],yyx990803,2016-04-11 04:39:55+00:00,yyx990803,2016-04-11 04:39:55+00:00,36,43,2,False,True,True,False,src/instance/index.js,src/instance/index.js,35,42,34b518af-9fc5-11ec-8fd5-482ae32cf5b4
3d6b5fc935868a11d41faa0f486ff6aa0326732b,dev,fix things,['7c24229fd7f42fbfd2cd607711dc14a01c623b84'],yyx990803,2016-04-11 04:39:55+00:00,yyx990803,2016-04-11 04:39:55+00:00,36,43,2,False,True,True,False,src/vdom/modules/attrs.js,src/vdom/modules/attrs.js,1,1,34b518bf-9fc5-11ec-8cef-482ae32cf5b4
551df9a3b3bdc856f6db88b470a26762aa763414,dev,cleanup,['3d6b5fc935868a11d41faa0f486ff6aa0326732b'],yyx990803,2016-04-11 04:46:50+00:00,yyx990803,2016-04-11 04:46:50+00:00,7,13,2,False,False,False,False,src/compiler/html-parser.js,src/compiler/html-parser.js,0,12,34b518a9-9fc5-11ec-a3a2-482ae32cf5b4
cdfaa7b13125e5b85b5b4cba441b5f78061b3230,dev,no need for comment handler,['551df9a3b3bdc856f6db88b470a26762aa763414'],yyx990803,2016-04-11 04:52:29+00:00,yyx990803,2016-04-11 04:52:29+00:00,0,9,1,False,False,False,False,src/compiler/html-parser.js,src/compiler/html-parser.js,0,9,34b518a9-9fc5-11ec-a3a2-482ae32cf5b4
d5c1c3a640b948eb5c8430ed8fdb0244db4a870f,dev,no need for escapeNewline,['cdfaa7b13125e5b85b5b4cba441b5f78061b3230'],yyx990803,2016-04-11 05:00:19+00:00,yyx990803,2016-04-11 05:00:19+00:00,2,6,1,False,False,False,False,src/compiler/codegen.js,src/compiler/codegen.js,2,6,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
cc57e967f5555d2226d2c8496a5c9f93c4c2b32d,dev,basic event handling,['d5c1c3a640b948eb5c8430ed8fdb0244db4a870f'],yyx990803,2016-04-11 06:24:34+00:00,yyx990803,2016-04-11 06:24:34+00:00,31,13,1,False,False,False,False,src/compiler/codegen.js,src/compiler/codegen.js,31,13,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
e30055eccdc8b5751a8afa02d0a9a5eb5885ce88,dev,use isObject,['cc57e967f5555d2226d2c8496a5c9f93c4c2b32d'],yyx990803,2016-04-11 07:50:40+00:00,yyx990803,2016-04-11 07:50:40+00:00,4,3,2,False,False,False,False,src/observer/index.js,src/observer/index.js,2,1,34b518b3-9fc5-11ec-a03b-482ae32cf5b4
e30055eccdc8b5751a8afa02d0a9a5eb5885ce88,dev,use isObject,['cc57e967f5555d2226d2c8496a5c9f93c4c2b32d'],yyx990803,2016-04-11 07:50:40+00:00,yyx990803,2016-04-11 07:50:40+00:00,4,3,2,False,False,False,False,src/vdom/modules/class.js,src/vdom/modules/class.js,2,2,34b518c0-9fc5-11ec-9c95-482ae32cf5b4
8f5a69be8a73ccaa426841f9914d0044aeb693a0,dev,rough v-model,['e30055eccdc8b5751a8afa02d0a9a5eb5885ce88'],yyx990803,2016-04-11 08:37:32+00:00,yyx990803,2016-04-11 08:37:32+00:00,39,8,1,False,False,False,False,src/compiler/codegen.js,src/compiler/codegen.js,39,8,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
e094b00c2ebdb39541233978aa151a06afad6157,dev,add preserveWhitespace option,['8f5a69be8a73ccaa426841f9914d0044aeb693a0'],yyx990803,2016-04-11 20:27:38+00:00,yyx990803,2016-04-11 20:27:38+00:00,14,31,3,False,False,False,False,src/compiler/codegen.js,src/compiler/codegen.js,2,2,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
e094b00c2ebdb39541233978aa151a06afad6157,dev,add preserveWhitespace option,['8f5a69be8a73ccaa426841f9914d0044aeb693a0'],yyx990803,2016-04-11 20:27:38+00:00,yyx990803,2016-04-11 20:27:38+00:00,14,31,3,False,False,False,False,src/compiler/html-parser.js,src/compiler/html-parser.js,10,2,34b518a9-9fc5-11ec-a3a2-482ae32cf5b4
e094b00c2ebdb39541233978aa151a06afad6157,dev,add preserveWhitespace option,['8f5a69be8a73ccaa426841f9914d0044aeb693a0'],yyx990803,2016-04-11 20:27:38+00:00,yyx990803,2016-04-11 20:27:38+00:00,14,31,3,False,False,False,False,src/config.js,src/config.js,2,27,34b518ac-9fc5-11ec-9465-482ae32cf5b4
ad11aa122cd09a4510fd9d8829e25f4a90b178c2,dev,fix syncness,['e094b00c2ebdb39541233978aa151a06afad6157'],yyx990803,2016-04-11 21:45:08+00:00,yyx990803,2016-04-11 21:45:08+00:00,16,11,2,False,True,True,False,src/compiler/codegen.js,src/compiler/codegen.js,15,10,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
ad11aa122cd09a4510fd9d8829e25f4a90b178c2,dev,fix syncness,['e094b00c2ebdb39541233978aa151a06afad6157'],yyx990803,2016-04-11 21:45:08+00:00,yyx990803,2016-04-11 21:45:08+00:00,16,11,2,False,True,True,False,src/observer/watcher.js,src/observer/watcher.js,1,1,34b518b4-9fc5-11ec-bb70-482ae32cf5b4
b76bdfd4375b90bd99e04ac66f65c10f94f94b4d,dev,include watcher Set enhancement,['ad11aa122cd09a4510fd9d8829e25f4a90b178c2'],yyx990803,2016-04-11 22:53:04+00:00,yyx990803,2016-04-11 22:53:04+00:00,36,10,2,False,False,False,False,src/observer/watcher.js,src/observer/watcher.js,13,10,34b518b4-9fc5-11ec-bb70-482ae32cf5b4
b76bdfd4375b90bd99e04ac66f65c10f94f94b4d,dev,include watcher Set enhancement,['ad11aa122cd09a4510fd9d8829e25f4a90b178c2'],yyx990803,2016-04-11 22:53:04+00:00,yyx990803,2016-04-11 22:53:04+00:00,36,10,2,False,False,False,False,src/util/env.js,src/util/env.js,23,0,34b518b8-9fc5-11ec-9b86-482ae32cf5b4
6cca5ec8a86ed084448f81cad7e44f9682031a28,dev,refactor codegen,['b76bdfd4375b90bd99e04ac66f65c10f94f94b4d'],yyx990803,2016-04-12 01:13:10+00:00,yyx990803,2016-04-12 01:13:10+00:00,89,55,5,False,False,False,True,src/compiler/codegen/events.js,src/compiler/codegen/events.js,35,0,34b518c7-9fc5-11ec-bc7c-482ae32cf5b4
6cca5ec8a86ed084448f81cad7e44f9682031a28,dev,refactor codegen,['b76bdfd4375b90bd99e04ac66f65c10f94f94b4d'],yyx990803,2016-04-12 01:13:10+00:00,yyx990803,2016-04-12 01:13:10+00:00,89,55,5,False,False,False,True,src/compiler/codegen/helpers.js,src/compiler/codegen/helpers.js,13,0,34b518c8-9fc5-11ec-a134-482ae32cf5b4
6cca5ec8a86ed084448f81cad7e44f9682031a28,dev,refactor codegen,['b76bdfd4375b90bd99e04ac66f65c10f94f94b4d'],yyx990803,2016-04-12 01:13:10+00:00,yyx990803,2016-04-12 01:13:10+00:00,89,55,5,False,False,False,True,src/compiler/codegen/index.js,src/compiler/codegen.js,9,54,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
6cca5ec8a86ed084448f81cad7e44f9682031a28,dev,refactor codegen,['b76bdfd4375b90bd99e04ac66f65c10f94f94b4d'],yyx990803,2016-04-12 01:13:10+00:00,yyx990803,2016-04-12 01:13:10+00:00,89,55,5,False,False,False,True,src/compiler/codegen/model.js,src/compiler/codegen/model.js,31,0,34b518c9-9fc5-11ec-b8d6-482ae32cf5b4
6cca5ec8a86ed084448f81cad7e44f9682031a28,dev,refactor codegen,['b76bdfd4375b90bd99e04ac66f65c10f94f94b4d'],yyx990803,2016-04-12 01:13:10+00:00,yyx990803,2016-04-12 01:13:10+00:00,89,55,5,False,False,False,True,src/compiler/index.js,src/compiler/index.js,1,1,34b518aa-9fc5-11ec-a5e3-482ae32cf5b4
8c00a1d7247aeee00f37c063ff5a1ed40ecc7fe5,dev,implement all v-model types,['6cca5ec8a86ed084448f81cad7e44f9682031a28'],yyx990803,2016-04-12 02:15:30+00:00,yyx990803,2016-04-12 02:15:30+00:00,59,103,5,False,False,False,False,src/compiler/codegen/index.js,src/compiler/codegen/index.js,8,2,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
8c00a1d7247aeee00f37c063ff5a1ed40ecc7fe5,dev,implement all v-model types,['6cca5ec8a86ed084448f81cad7e44f9682031a28'],yyx990803,2016-04-12 02:15:30+00:00,yyx990803,2016-04-12 02:15:30+00:00,59,103,5,False,False,False,False,src/compiler/codegen/model.js,src/compiler/codegen/model.js,46,17,34b518c9-9fc5-11ec-b8d6-482ae32cf5b4
8c00a1d7247aeee00f37c063ff5a1ed40ecc7fe5,dev,implement all v-model types,['6cca5ec8a86ed084448f81cad7e44f9682031a28'],yyx990803,2016-04-12 02:15:30+00:00,yyx990803,2016-04-12 02:15:30+00:00,59,103,5,False,False,False,False,src/config.js,src/config.js,0,7,34b518ac-9fc5-11ec-9465-482ae32cf5b4
8c00a1d7247aeee00f37c063ff5a1ed40ecc7fe5,dev,implement all v-model types,['6cca5ec8a86ed084448f81cad7e44f9682031a28'],yyx990803,2016-04-12 02:15:30+00:00,yyx990803,2016-04-12 02:15:30+00:00,59,103,5,False,False,False,False,src/observer/watcher.js,src/observer/watcher.js,4,76,34b518b4-9fc5-11ec-bb70-482ae32cf5b4
8c00a1d7247aeee00f37c063ff5a1ed40ecc7fe5,dev,implement all v-model types,['6cca5ec8a86ed084448f81cad7e44f9682031a28'],yyx990803,2016-04-12 02:15:30+00:00,yyx990803,2016-04-12 02:15:30+00:00,59,103,5,False,False,False,False,src/vdom/modules/attrs.js,src/vdom/modules/attrs.js,1,1,34b518bf-9fc5-11ec-8cef-482ae32cf5b4
7a4d30f62bad0cb644ce356c03ff6825b031c70c,dev,use more explicit naming,['8c00a1d7247aeee00f37c063ff5a1ed40ecc7fe5'],yyx990803,2016-04-12 02:18:04+00:00,yyx990803,2016-04-12 02:18:04+00:00,7,7,2,False,False,False,False,src/compiler/codegen/helpers.js,src/compiler/codegen/helpers.js,1,1,34b518c8-9fc5-11ec-a134-482ae32cf5b4
7a4d30f62bad0cb644ce356c03ff6825b031c70c,dev,use more explicit naming,['8c00a1d7247aeee00f37c063ff5a1ed40ecc7fe5'],yyx990803,2016-04-12 02:18:04+00:00,yyx990803,2016-04-12 02:18:04+00:00,7,7,2,False,False,False,False,src/compiler/codegen/index.js,src/compiler/codegen/index.js,6,6,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
1c8afd26a9193f8e6455588e0da90a83dad41c13,dev,separate builds with/without compiler,['7a4d30f62bad0cb644ce356c03ff6825b031c70c'],yyx990803,2016-04-12 02:53:13+00:00,yyx990803,2016-04-12 02:53:13+00:00,22,8,6,False,False,False,False,build/build.js,build/build.js,4,2,34b518a6-9fc5-11ec-86c4-482ae32cf5b4
1c8afd26a9193f8e6455588e0da90a83dad41c13,dev,separate builds with/without compiler,['7a4d30f62bad0cb644ce356c03ff6825b031c70c'],yyx990803,2016-04-12 02:53:13+00:00,yyx990803,2016-04-12 02:53:13+00:00,22,8,6,False,False,False,False,src/instance/index.js,src/instance/index.js,2,4,34b518af-9fc5-11ec-8fd5-482ae32cf5b4
1c8afd26a9193f8e6455588e0da90a83dad41c13,dev,separate builds with/without compiler,['7a4d30f62bad0cb644ce356c03ff6825b031c70c'],yyx990803,2016-04-12 02:53:13+00:00,yyx990803,2016-04-12 02:53:13+00:00,22,8,6,False,False,False,False,src/with-compiler.js,src/with-compiler.js,14,0,34b518cb-9fc5-11ec-859a-482ae32cf5b4
e577a1aa3ccb6dc1a6c725f63fb7f7eb986257e2,dev,mvoe text parser into codegen helper,['1c8afd26a9193f8e6455588e0da90a83dad41c13'],yyx990803,2016-04-12 19:19:31+00:00,yyx990803,2016-04-12 19:19:31+00:00,63,35,3,False,False,False,False,src/compiler/codegen/helpers.js,src/compiler/codegen/helpers.js,45,0,34b518c8-9fc5-11ec-a134-482ae32cf5b4
e577a1aa3ccb6dc1a6c725f63fb7f7eb986257e2,dev,mvoe text parser into codegen helper,['1c8afd26a9193f8e6455588e0da90a83dad41c13'],yyx990803,2016-04-12 19:19:31+00:00,yyx990803,2016-04-12 19:19:31+00:00,63,35,3,False,False,False,False,src/compiler/codegen/index.js,src/compiler/codegen/index.js,18,8,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
c8c96a4248b9279b088d4cf5a92955814c97e789,dev,event modifiers,['e577a1aa3ccb6dc1a6c725f63fb7f7eb986257e2'],yyx990803,2016-04-12 21:00:29+00:00,yyx990803,2016-04-12 21:00:29+00:00,71,42,4,False,False,False,False,src/compiler/codegen/events.js,src/compiler/codegen/events.js,39,13,34b518c7-9fc5-11ec-bc7c-482ae32cf5b4
c8c96a4248b9279b088d4cf5a92955814c97e789,dev,event modifiers,['e577a1aa3ccb6dc1a6c725f63fb7f7eb986257e2'],yyx990803,2016-04-12 21:00:29+00:00,yyx990803,2016-04-12 21:00:29+00:00,71,42,4,False,False,False,False,src/compiler/codegen/helpers.js,src/compiler/codegen/helpers.js,2,7,34b518c8-9fc5-11ec-a134-482ae32cf5b4
c8c96a4248b9279b088d4cf5a92955814c97e789,dev,event modifiers,['e577a1aa3ccb6dc1a6c725f63fb7f7eb986257e2'],yyx990803,2016-04-12 21:00:29+00:00,yyx990803,2016-04-12 21:00:29+00:00,71,42,4,False,False,False,False,src/compiler/codegen/index.js,src/compiler/codegen/index.js,25,19,34b518a8-9fc5-11ec-8ff9-482ae32cf5b4
c8c96a4248b9279b088d4cf5a92955814c97e789,dev,event modifiers,['e577a1aa3ccb6dc1a6c725f63fb7f7eb986257e2'],yyx990803,2016-04-12 21:00:29+00:00,yyx990803,2016-04-12 21:00:29+00:00,71,42,4,False,False,False,False,src/vdom/modules/events.js,src/vdom/modules/events.js,5,3,34b518c1-9fc5-11ec-b08b-482ae32cf5b4
7f7132ee0bd390cf7527a7f75d665b14ca638cd6,dev,support key modifiers,['c8c96a4248b9279b088d4cf5a92955814c97e789'],yyx990803,2016-04-12 21:32:44+00:00,yyx990803,2016-04-12 21:32:44+00:00,20,1,1,False,False,False,False,src/compiler/codegen/events.js,src/compiler/codegen/events.js,20,1,34b518c7-9fc5-11ec-bc7c-482ae32cf5b4
e91847644779d14e0f8d0d5b135069ed40c85621,dev,decode html entities in text nodes,['7f7132ee0bd390cf7527a7f75d665b14ca638cd6'],yyx990803,2016-04-12 22:03:45+00:00,yyx990803,2016-04-12 22:03:45+00:00,28,19,5,False,False,False,False,build/build.js,build/build.js,14,17,34b518a6-9fc5-11ec-86c4-482ae32cf5b4
